5336260,-28.48
5338312,-28.54
5340364,-28.63
5342420,-28.72
5344472,-28.86
5346516,-28.98
5348564,-29.09
5350616,-29.17
5352680,-29.20
5354736,-29.23
5356796,-29.27
5358860,-29.34
5360924,-29.41
5362984,-29.50
5365048,-29.59
5367108,-29.66
5369168,-29.75
5371228,-29.78
5373292,-29.77
5375348,-29.80
5377416,-29.88
5379476,-29.94
5381536,-30.03
5383592,-30.11
5385648,-30.20
5387704,-30.25
5389768,-30.29
5391828,-30.32
5393892,-30.34
5395952,-30.39
5398016,-30.46
5400072,-30.53
5402128,-30.57
5404196,-30.64
5406248,-30.67
5408316,-30.68
5410376,-30.68
5412440,-30.68
5414504,-30.72
5416560,-30.77
5418620,-30.83
5420676,-30.85
5422740,-30.88
5424804,-30.87
5426864,-30.87
5428928,-30.88
5430988,-30.87
5433052,-30.90
5435116,-30.96
5437176,-31.01
5439232,-31.03
5441292,-31.02
5443352,-31.02
5445416,-30.99
5447480,-30.98
5449544,-30.95
5451612,-30.98
5453676,-31.02
5455736,-31.08
5457792,-31.06
5459856,-31.05
5461916,-31.02
5463980,-30.98
5466044,-30.94
5468108,-30.93
5470172,-30.92
5472236,-30.96
5474296,-30.98
5476360,-30.99
5478420,-30.96
5480484,-30.92
5482548,-30.86
5484616,-30.81
5486680,-30.80
5488744,-30.81
5490800,-30.85
5492860,-30.90
5494912,-30.89
5496968,-30.87
5499024,-30.83
5501088,-30.76
5503144,-30.68
5505192,-30.64
5507252,-30.64
5509308,-30.68
5511360,-30.73
5513412,-30.73
5515468,-30.69
5517520,-30.64
5519580,-30.55
5521640,-30.48
5523696,-30.44
5525760,-30.45
5527820,-30.48
5529876,-30.52
5531936,-30.55
5533996,-30.53
5536060,-30.48
5538120,-30.41
5540180,-30.33
5542236,-30.26
5544292,-30.23
5546356,-30.26
5548412,-30.32
5550468,-30.34
5552524,-30.33
5554588,-30.28
5556652,-30.21
5558708,-30.12
5560764,-30.07
5562832,-30.05
5564896,-30.07
5566956,-30.13
5569016,-30.17
5571068,-30.19
5573128,-30.17
5575188,-30.10
5577248,-30.03
5579304,-29.96
5581364,-29.96
5583428,-29.98
5585488,-30.05
5587544,-30.09
5589600,-30.10
5591660,-30.09
5593720,-30.02
5595780,-29.94
5597840,-29.89
5599904,-29.84
5601964,-29.87
5604028,-29.92
5606084,-29.97
5608136,-30.01
5610196,-30.01
5612260,-29.96
5614320,-29.91
5616380,-29.87
5618444,-29.85
5620504,-29.86
5622568,-29.92
5624624,-29.97
5626684,-29.98
5628744,-30.00
5630808,-29.97
5632872,-29.90
5634932,-29.86
5636988,-29.82
5639048,-29.83
5641116,-29.87
5643172,-29.92
5645228,-29.97
5647288,-29.96
5649348,-29.93
5651408,-29.87
5653464,-29.84
5655524,-29.80
5657584,-29.82
5659652,-29.85
5661720,-29.87
5663780,-29.95
5665840,-29.95
5667900,-29.93
5669964,-29.90
5672020,-29.84
5674080,-29.82
5676144,-29.83
5678208,-29.85
5680264,-29.89
5682316,-29.94
5684372,-29.96
5686432,-29.94
5688488,-29.92
5690544,-29.88
5692600,-29.87
5694656,-29.88
5696712,-29.91
5698764,-29.95
5700816,-29.99
5702868,-29.99
5704932,-29.98
5706996,-30.00
5709060,-29.95
5711120,-29.93
5713180,-29.93
5715248,-29.95
5717308,-30.00
5719368,-30.01
5721436,-30.01
5723500,-30.00
5725564,-29.98
5727628,-29.95
5729684,-29.93
5731748,-29.95
5733808,-29.98
5735872,-30.00
5737932,-30.02
5739992,-30.03
5742052,-30.02
5744116,-30.00
5746180,-29.97
5748244,-29.96
5750312,-29.97
5752380,-29.99
5754444,-30.01
5756508,-30.01
5758580,-30.00
5760644,-29.98
5762708,-29.98
5764776,-29.93
5766832,-29.92
5768896,-29.94
5770956,-29.96
5773016,-30.01
5775068,-30.00
5777132,-29.98
5779192,-29.98
5781264,-29.95
5783324,-29.91
5785388,-29.90
5787452,-29.92
5789512,-29.95
5791568,-29.99
5793624,-30.00
5795688,-29.96
5797748,-29.95
5799812,-29.91
5801872,-29.87
5803928,-29.87
5805996,-29.89
5808056,-29.93
5810112,-29.97
5812168,-30.00
5814232,-29.97
5816296,-29.94
5818364,-29.90
5820428,-29.86
5822484,-29.86
5824548,-29.89
5826608,-29.93
5828664,-29.99
5830720,-29.99
5832788,-29.98
5834852,-29.95
5836916,-29.89
5838972,-29.84
5841024,-29.85
5843076,-29.85
5845136,-29.90
5847184,-29.95
5849232,-29.97
5851296,-29.99
5853356,-29.95
5855412,-29.91
5857472,-29.85
5859520,-29.85
5861580,-29.87
5863636,-29.91
5865684,-29.98
5867732,-30.01
5869792,-30.03
5871856,-29.98
5873916,-29.94
5875972,-29.88
5878032,-29.85
5880088,-29.84
5882156,-29.88
5884208,-29.96
5886268,-30.00
5888320,-30.03
5890376,-30.00
5892432,-29.94
5894492,-29.88
5896548,-29.84
5898608,-29.84
5900664,-29.89
5902720,-29.95
5904776,-30.02
5906836,-30.04
5908896,-30.02
5910960,-29.98
5913020,-29.92
5915076,-29.86
5917136,-29.84
5919196,-29.86
5921260,-29.91
5923316,-29.99
5925372,-30.02
5927432,-30.03
5929500,-29.98
5931564,-29.92
5933624,-29.86
5935680,-29.84
5937744,-29.86
5939808,-29.93
5941864,-29.99
5943928,-30.04
5945988,-30.04
5948048,-30.01
5950116,-29.94
5952172,-29.88
5954228,-29.84
5956288,-29.84
5958352,-29.88
5960408,-29.95
5962468,-30.01
5964524,-30.00
5966592,-29.98
5968656,-29.91
5970716,-29.85
5972772,-29.81
5974828,-29.81
5976892,-29.84
5978952,-29.90
5981004,-29.94
5983064,-29.98
5985120,-29.98
5987184,-29.92
5989244,-29.86
5991304,-29.82
5993360,-29.78
5995416,-29.80
5997476,-29.87
5999528,-29.90
6001580,-29.95
6003640,-29.94
6005704,-29.90
6007760,-29.83
6009820,-29.80
6011876,-29.77
6013940,-29.77
6016008,-29.82
6018064,-29.87
6020116,-29.93
6022168,-29.94
6024232,-29.92
6026296,-29.86
6028348,-29.80
6030408,-29.78
6032468,-29.78
6034532,-29.83
6036588,-29.88
6038644,-29.93
6040700,-29.92
6042760,-29.90
6044820,-29.85
6046868,-29.80
6048928,-29.78
6050980,-29.78
6053040,-29.81
6055092,-29.84
6057152,-29.90
6059200,-29.89
6061260,-29.90
6063316,-29.88
6065380,-29.81
6067440,-29.79
6069504,-29.80
6071568,-29.82
6073628,-29.85
6075688,-29.90
6077744,-29.91
6079804,-29.88
6081872,-29.88
6083936,-29.83
6085996,-29.80
6088056,-29.80
6090128,-29.81
6092188,-29.84
6094244,-29.87
6096304,-29.88
6098364,-29.90
6100428,-29.88
6102492,-29.84
6104548,-29.81
6106612,-29.82
6108680,-29.84
6110740,-29.86
6112800,-29.88
6114860,-29.89
6116924,-29.88
6118984,-29.86
6121044,-29.84
6123108,-29.81
6125172,-29.81
6127240,-29.82
6129300,-29.86
6131360,-29.86
6133428,-29.86
6135496,-29.87
6137564,-29.83
6139624,-29.81
6141684,-29.80
6143752,-29.80
6145820,-29.81
6147880,-29.86
6149936,-29.86
6152000,-29.85
6154068,-29.85
6156132,-29.83
6158196,-29.80
6160256,-29.79
6162316,-29.77
6164380,-29.80
6166440,-29.83
6168500,-29.85
6170560,-29.85
6172624,-29.85
6174692,-29.82
6176752,-29.80
6178824,-29.79
6180884,-29.78
6182952,-29.81
6185012,-29.86
6187068,-29.85
6189128,-29.87
6191196,-29.85
6193256,-29.82
6195320,-29.80
6197376,-29.77
6199436,-29.77
6201492,-29.80
6203552,-29.84
6205604,-29.85
6207660,-29.85
6209728,-29.83
6211784,-29.80
6213840,-29.76
6215892,-29.74
6217960,-29.74
6220028,-29.78
6222084,-29.83
6224140,-29.86
6226204,-29.87
6228264,-29.84
6230328,-29.81
6232392,-29.76
6234448,-29.73
6236508,-29.73
6238572,-29.76
6240632,-29.82
6242688,-29.86
6244748,-29.87
6246816,-29.84
6248876,-29.80
6250936,-29.76
6252992,-29.71
6255048,-29.71
6257116,-29.74
6259172,-29.78
6261232,-29.85
6263292,-29.86
6265356,-29.84
6267420,-29.83
6269484,-29.76
6271540,-29.69
6273600,-29.70
6275664,-29.71
6277724,-29.77
6279776,-29.84
6281832,-29.85
6283892,-29.85
6285960,-29.81
6288020,-29.75
6290076,-29.69
6292132,-29.67
6294192,-29.67
6296260,-29.72
6298320,-29.79
6300376,-29.82
6302436,-29.85
6304496,-29.82
6306560,-29.77
6308616,-29.69
6310672,-29.67
6312736,-29.68
6314800,-29.72
6316856,-29.79
6318916,-29.84
6320968,-29.86
6323032,-29.83
6325096,-29.79
6327152,-29.71
6329216,-29.66
6331276,-29.65
6333340,-29.68
