12915544,30.04
12917640,30.01
12919736,30.03
12921828,30.04
12923932,30.08
12926024,30.09
12928120,30.09
12930212,30.08
12932304,30.08
12934396,30.06
12936480,30.08
12938568,30.08
12940652,30.09
12942740,30.10
12944836,30.09
12946924,30.08
12949008,30.03
12951100,30.02
12953184,30.01
12955288,30.01
12957384,30.04
12959472,30.08
12961564,30.11
12963656,30.10
12965752,30.08
12967852,30.03
12969944,30.00
12972044,29.94
12974136,29.93
12976232,29.95
12978316,29.97
12980412,30.03
12982496,30.06
12984576,30.09
12986660,30.08
12988744,30.06
12990836,30.02
12992920,30.00
12995008,29.99
12997112,30.00
12999204,30.03
13001280,30.05
13003380,30.07
13005468,30.07
13007552,30.06
13009656,30.05
13011752,30.04
13013852,30.05
13015952,30.06
13018052,30.07
13020148,30.07
13022256,30.06
13024352,30.03
13026444,30.01
13028536,30.00
13030620,29.98
13032720,30.00
13034800,30.06
13036876,30.11
13038964,30.14
13041060,30.12
13043160,30.09
13045248,30.04
13047328,30.01
13049416,29.99
13051516,29.97
13053616,30.01
13055704,30.04
13057800,30.09
13059896,30.13
13061984,30.13
13064084,30.11
13066176,30.08
13068272,30.06
13070376,30.04
13072472,30.04
13074568,30.05
13076660,30.07
13078744,30.09
13080832,30.08
13082928,30.07
13085016,30.07
13087108,30.06
13089200,30.08
13091284,30.10
13093380,30.10
13095480,30.11
13097576,30.12
13099676,30.11
13101776,30.09
13103872,30.07
13105972,30.05
13108072,30.06
13110168,30.09
13112256,30.12
13114348,30.17
13116444,30.17
13118536,30.17
13120636,30.17
13122732,30.12
13124816,30.07
13126896,30.05
13128984,30.06
13131068,30.09
13133148,30.15
13135236,30.19
13137328,30.23
13139416,30.25
13141508,30.23
13143608,30.23
13145700,30.18
13147796,30.17
13149892,30.16
13151988,30.15
13154084,30.14
13156176,30.12
13158272,30.09
13160376,30.04
13162468,30.00
13164576,29.93
13166668,29.88
13168764,29.82
13170856,29.78
13172944,29.72
13175044,29.67
13177140,29.59
13179236,29.53
13181332,29.50
13183420,29.42
13185516,29.38
13187604,29.35
13189696,29.33
13191784,29.32
13193876,29.28
13195964,29.20
13198060,29.05
13200152,28.96
13202248,28.79
13204344,28.67
13206432,28.53
13208524,28.42
13210620,28.32
13212720,28.25
13214816,28.15
13216900,28.02
13218988,27.90
13221080,27.75
13223176,27.61
13225268,27.48
13227360,27.38
13229460,27.29
13231556,27.20
13233648,27.11
13235740,27.02
13237824,26.92
13239920,26.79
13242016,26.68
13244116,26.55
13246216,26.44
13248312,26.32
13250408,26.20
13252508,26.05
13254604,25.86
13256708,25.66
13258808,25.48
13260908,25.31
13263000,25.15
13265092,25.02
13267176,24.92
13269276,24.81
13271372,24.69
13273472,24.54
13275568,24.35
13277664,24.16
13279768,23.97
13281868,23.80
13283968,23.67
13286060,23.56
13288156,23.45
13290252,23.33
13292344,23.19
13294440,23.03
13296536,22.87
13298632,22.66
13300728,22.45
13302836,22.27
13304940,22.09
13307036,21.92
13309136,21.76
13311236,21.57
13313332,21.36
13315428,21.18
13317528,21.01
13319620,20.81
13321720,20.65
13323820,20.49
13325908,20.33
13327996,20.18
13330084,19.98
13332184,19.75
13334288,19.54
13336388,19.34
13338484,19.16
13340588,18.99
13342692,18.81
13344800,18.68
13346880,18.56
13348960,18.36
13351048,18.11
13353144,17.88
13355248,17.63
13357352,17.40
13359456,17.18
13361560,16.98
13363668,16.82
13365752,16.68
13367840,16.50
13369928,16.32
13372036,16.09
13374124,15.89
13376232,15.67
13378332,15.45
13380428,15.25
13382540,15.10
13384636,14.91
13386744,14.70
13388848,14.48
13390948,14.26
13393048,14.04
13395144,13.84
13397252,13.65
13399356,13.47
13401460,13.28
13403568,13.13
13405652,12.92
13407756,12.69
13409848,12.41
13411948,12.15
13414056,11.91
13416156,11.71
13418264,11.52
13420364,11.36
13422468,11.23
13424568,11.05
13426664,10.85
13428776,10.57
13430872,10.31
13432964,10.07
13435072,9.83
13437108,9.63
13439144,9.44
13441188,9.28
13443212,9.09
13445248,8.88
13447288,8.67
13449328,8.45
13451364,8.21
13453396,8.00
13455448,7.78
13457500,7.57
13459548,7.39
13461588,7.19
13463632,6.97
13465664,6.70
13467716,6.48
13469752,6.24
13471784,6.02
13473812,5.81
13475848,5.65
13477880,5.50
13479912,5.34
13481948,5.13
13483976,4.87
13486028,4.59
13488064,4.31
13490108,4.06
13492148,3.85
13494176,3.67
13496208,3.51
13498264,3.36
13500304,3.20
13502344,2.97
13504396,2.75
13506440,2.47
13508476,2.21
13510500,1.97
13512548,1.76
13514604,1.55
13516640,1.39
13518676,1.22
13520700,1.04
13522736,0.81
13524776,0.57
13526804,0.35
13528844,0.12
13530872,-0.10
13532908,-0.28
13534972,-0.45
13537008,-0.64
13539052,-0.86
13541092,-1.10
13543152,-1.36
13545180,-1.63
13547244,-1.86
13549268,-2.04
13551320,-2.22
13553400,-2.37
13555460,-2.53
13557516,-2.68
13559556,-2.94
13561600,-3.18
13563648,-3.45
13565700,-3.72
13567768,-3.96
13569808,-4.16
13571868,-4.32
13573928,-4.47
13575976,-4.63
13578036,-4.80
13580068,-5.02
13582112,-5.26
13584180,-5.51
13586244,-5.75
13588304,-5.94
13590352,-6.12
13592424,-6.31
13594484,-6.45
13596512,-6.64
13598568,-6.89
13600620,-7.09
13602668,-7.34
13604732,-7.51
13606800,-7.71
13608860,-7.87
13610900,-8.03
13612948,-8.18
13615016,-8.37
13617080,-8.58
13619120,-8.81
13621184,-9.08
13623224,-9.27
13625292,-9.45
13627356,-9.60
13629392,-9.74
13631436,-9.87
13633484,-10.04
13635608,-10.22
13637724,-10.48
13639828,-10.74
13641928,-10.98
13644040,-11.19
13646152,-11.36
13648268,-11.52
13650380,-11.63
13652492,-11.78
13654604,-11.94
13656716,-12.11
13658832,-12.34
13660944,-12.54
13663056,-12.75
13665160,-12.93
13667272,-13.09
13669392,-13.25
13671504,-13.42
